,Reviews,Sentiment
129,"<div class=""text show-more__control"">It has good start which quickly wraps you in and you get curious all along but once they're set in the plot, the movie dies down quickly until the 'last event'. The last event wasn't too disastrous except Mr. Kim's action. The naivety was tremendous from the housewife and tries too hard to sell. For the acting, it was top notch from everyone involved. The film is decent but don't go in with too much expectations as it's now nominated for oscars as well.</div>",Negative
130,"<div class=""text show-more__control"">It does not deserve all the Oscars it has got and its just an averagely done movie. More deserving movies have been left out of oscars just to oppose the government. Such a shame.</div>",Negative
131,"<div class=""text show-more__control"">A overrated movie,plane and simple. They should decide are the oscars about politics or about movies.</div>",Negative
132,"<div class=""text show-more__control"">After the first half this movie went completely down hills. Over and over I kept thinking ""was this scene necessary, What's the point?"" right up till the end. Don't wait for a huge plot twist at the end either, this is not freakin' Sixth sense! And, I dig gory, and thrillers, but this movie is just a no for me.</div>",Negative
133,"<div class=""text show-more__control"">This ""movie"" is anything but good. I do not understand why some critics say it is a masterpiece!?!? Wtf!!! At least 7 movies of 2019 where far better. The movie is improbable and pretentious! Very dumb movie.</div>",Negative
134,"<div class=""text show-more__control"">By it, i mean Oscar worthy.<br/><br/>Like some of the rest here, i did not get it. With so much discussed about metaphors and the likes, I am either not good enough to read it or too casual not to over-read/read into somethings that's not there in the first place.<br/><br/>The movie tries too hard to be clever and it unfortunately ends up alienating people like me who come in hoping it may draw you in like the Shawshank redemption does.<br/><br/>My humble view notwithstanding, my congratulations to the Director for his Oscar win. It's a fabulous nod to Asian Cinema. It doesn't hurt that a ton of people here enjoy it too. That's the beauty of films, some like it some don't.</div>",Negative
135,"<div class=""text show-more__control"">2/10 for this, this movie was extremely slow not engaging and tediously boring, if you want to catchup on some sleep this will work? This movie is one to watch. It seems the Oscar win for best picture was a diversity quota gift. I wouldn't bother with this movie<br/><br/>I saw 1917 when comparing it to this it was the deserving winner, but Hollywood is full of politics. This is the reason why ordinary people are losing interest in Hollywood and turning to streaming platforms in droves.</div>",Negative
136,"<div class=""text show-more__control"">This film may be the most overrated winner of Best Picture I have ever seen. I found it mostly mediocre, with a ridiculous ending.</div>",Negative
137,"<div class=""text show-more__control"">I am sorry but this movie is garbage, and anyone who is convincing themselves otherwise really needs to give their head a shake. This is like a 1960's Carry On film, but just with present day styling, but when brilliant movies such as City of God cannot even get to the short list of Best Foreign Picture you have to wonder why the Academy saw fit to elevate this to its top award ..... basically its not fit too lace the boots of COG, and is certainly not a patch on Joker or 1917. I know that movie opinion is very subjective, buut surely I cannot be the only avid moviegoer who feels like this.</div>",Negative
138,"<div class=""text show-more__control"">Ok .. everyine give high rating but i said this is a bad movie.. the acting is good.. but the movie is not..</div>",Negative
139,"<div class=""text show-more__control"">The movie won an Oscar, so I went to watch it with interest. But I was very disappointed! The actor's performance is good, but many of the plots of the movie are too rigid to make people seem stupid. Many people say metaphors, but I think that's a stereotype of class. The film portrays the poor as unscrupulous, and the rich are stupid. The director may express something worth thinking about, but the carrier of expression, that is, the plot of the film is stiff and failed. I'm puzzled that this film won an Oscar.</div>",Negative
